17/06/2022 14:10:51:786, robot_pos, 1655471321795, 613.86, -94.13, 298.81, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -3.5, 1.96, -1.52, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.68, joints_pos, -29.88, 47.92, 34.16, -77.79, -26.89, 60.44, 53.65, tool_torque, -0.443, -0.978, 0.832, joint_torque, -1.17, -2.05, -0.39, 3.11, -0.22, -1.41, 0.83, robot_mode, normal, 
17/06/2022 14:10:51:892, robot_pos, 1655471321927, 614.34, -94.36, 299.07, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -2.9, 1.42, -1.35, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.68, joints_pos, -29.9, 47.92, 34.16, -77.75, -26.89, 60.32, 53.75, tool_torque, -0.505, -0.962, 0.619, joint_torque, -1.02, -2.09, -0.34, 2.8, -0.24, -1.33, 0.59, robot_mode, normal, 
17/06/2022 14:10:52:052, robot_pos, 1655471322078, 614.42, -94.41, 299.15, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -2.6, 1.27, -1.39, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.0, joints_pos, -29.9, 47.92, 34.16, -77.73, -26.89, 60.31, 53.73, tool_torque, -0.464, -0.964, 0.638, joint_torque, -0.88, -1.93, -0.28, 2.56, -0.2, -1.29, 0.61, robot_mode, normal, 
17/06/2022 14:10:52:198, robot_pos, 1655471322229, 614.54, -90.3, 297.95, 2.34, 0.0, 3.1, circuit_pos, 615.03, -85.14, 296.67, 2.36, 0.0, 3.09, tool_force, -2.63, 0.58, -1.25, actual_rep, 1, curr_step, 2, track_size, 72, robot_vel, 21.03, joints_pos, -29.66, 48.11, 34.34, -77.69, -26.61, 60.52, 53.71, tool_torque, -0.555, -1.177, 0.67, joint_torque, -1.7, -2.07, -0.82, 2.77, -0.43, -1.37, 0.69, robot_mode, normal, 
17/06/2022 14:10:52:397, robot_pos, 1655471322380, 615.53, -85.05, 297.62, 2.36, 0.0, 3.09, circuit_pos, 616.23, -78.75, 296.86, 2.37, 0.0, 3.09, tool_force, -2.94, -0.96, -1.8, actual_rep, 1, curr_step, 3, track_size, 72, robot_vel, 40.47, joints_pos, -29.33, 48.18, 34.53, -77.73, -26.63, 60.33, 53.33, tool_torque, -0.514, -1.101, 0.976, joint_torque, -3.02, -2.27, -1.53, 3.07, -0.45, -1.19, 1.01, robot_mode, normal, 
17/06/2022 14:10:52:501, robot_pos, 1655471322527, 616.4, -79.47, 297.63, 2.36, 0.0, 3.09, circuit_pos, 617.78, -71.85, 297.69, 2.37, -0.01, 3.09, tool_force, -3.54, -0.32, -1.37, actual_rep, 1, curr_step, 4, track_size, 72, robot_vel, 46.81, joints_pos, -28.91, 48.23, 34.66, -77.7, -26.53, 60.31, 53.44, tool_torque, -0.545, -1.126, 0.798, joint_torque, -2.81, -1.98, -1.56, 3.11, -0.52, -1.34, 0.81, robot_mode, normal, 
17/06/2022 14:10:52:650, robot_pos, 1655471322677, 617.7, -73.84, 297.96, 2.37, 0.0, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -3.57, -1.6, -1.33, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 36.74, joints_pos, -28.38, 48.31, 34.67, -77.49, -26.27, 60.51, 53.59, tool_torque, -0.725, -1.216, 0.646, joint_torque, -2.8, -2.09, -1.48, 2.89, -0.57, -1.4, 0.65, robot_mode, normal, 
17/06/2022 14:10:52:802, robot_pos, 1655471322826, 618.71, -67.94, 298.62, 2.37, 0.0, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -3.7, -2.17, -1.23, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 42.12, joints_pos, -27.78, 48.3, 34.61, -77.36, -26.14, 60.65, 53.99, tool_torque, -0.818, -1.121, 0.513, joint_torque, -3.55, -2.05, -1.81, 2.92, -0.69, -1.33, 0.54, robot_mode, normal, 
17/06/2022 14:10:53:002, robot_pos, 1655471322990, 619.42, -61.75, 299.48, 2.37, -0.01, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -4.12, -3.02, -1.14, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 37.4, joints_pos, -27.17, 48.23, 34.57, -77.32, -26.02, 60.73, 54.46, tool_torque, -0.775, -1.105, 0.419, joint_torque, -3.4, -1.94, -1.8, 2.71, -0.77, -1.24, 0.45, robot_mode, normal, 
17/06/2022 14:10:53:135, robot_pos, 1655471323138, 619.95, -56.21, 300.03, 2.37, -0.01, 3.09, circuit_pos, 620.58, -46.71, 300.66, 2.36, -0.01, 3.09, tool_force, -4.24, -3.74, -1.26, actual_rep, 1, curr_step, 7, track_size, 72, robot_vel, 38.77, joints_pos, -26.66, 48.18, 34.56, -77.31, -25.98, 60.77, 55.08, tool_torque, -0.863, -0.95, 0.31, joint_torque, -4.08, -1.79, -2.15, 2.69, -0.84, -1.14, 0.37, robot_mode, normal, 
