17/06/2022 15:06:55:120, robot_pos, 1655474684674, 600.38, -167.46, 325.17, 2.36, 0.03, 3.09, circuit_pos, 600.19, -167.61, 326.23, 2.37, 0.04, 3.1, tool_force, -2.74, 2.63, -0.19, actual_rep, 1, curr_step, 3, track_size, 143, robot_vel, 1.42, joints_pos, -29.36, 43.05, 21.53, -76.95, -14.94, 59.64, 38.45, tool_torque, -0.443, -1.035, 0.475, joint_torque, 0.04, -1.47, 0.13, 2.45, 0.06, -1.56, 0.45, robot_mode, normal, 
17/06/2022 15:06:55:424, robot_pos, 1655474684973, 602.09, -167.57, 332.81, 2.37, 0.05, 3.11, circuit_pos, 603.46, -167.34, 343.89, 2.38, 0.06, 3.14, tool_force, -3.58, 2.33, 1.03, actual_rep, 1, curr_step, 8, track_size, 143, robot_vel, 39.39, joints_pos, -28.99, 42.68, 21.53, -76.27, -16.18, 60.74, 38.48, tool_torque, -0.768, -0.972, 0.612, joint_torque, -0.47, -0.67, 0.02, 2.31, 0.21, -1.75, 0.65, robot_mode, normal, 
17/06/2022 15:06:55:572, robot_pos, 1655474685122, 603.08, -167.66, 338.61, 2.38, 0.06, 3.12, circuit_pos, 605.11, -165.8, 351.92, 2.39, 0.07, -3.12, tool_force, -3.11, 1.59, 0.46, actual_rep, 1, curr_step, 10, track_size, 143, robot_vel, 38.75, joints_pos, -28.72, 42.39, 21.53, -75.83, -17.18, 61.57, 38.79, tool_torque, -0.911, -0.953, 0.442, joint_torque, -0.44, -0.84, 0.11, 2.36, 0.21, -1.78, 0.46, robot_mode, normal, 
17/06/2022 15:06:55:871, robot_pos, 1655474685420, 605.16, -165.28, 350.08, 2.39, 0.07, -3.12, circuit_pos, 607.17, -161.73, 364.27, 2.4, 0.09, -3.07, tool_force, -3.43, 1.35, 0.41, actual_rep, 1, curr_step, 13, track_size, 143, robot_vel, 41.33, joints_pos, -27.87, 41.86, 21.53, -74.89, -19.52, 63.6, 39.9, tool_torque, -0.933, -0.937, 0.445, joint_torque, -0.58, -1.17, 0.01, 2.5, 0.19, -1.77, 0.44, robot_mode, normal, 
17/06/2022 15:06:56:026, robot_pos, 1655474685572, 606.13, -164.05, 355.99, 2.39, 0.08, -3.1, circuit_pos, 607.17, -161.73, 364.27, 2.4, 0.09, -3.07, tool_force, -3.2, 1.48, -0.02, actual_rep, 1, curr_step, 13, track_size, 143, robot_vel, 45.75, joints_pos, -27.43, 41.6, 21.53, -74.41, -20.68, 64.64, 40.43, tool_torque, -0.868, -0.939, 0.456, joint_torque, -0.33, -1.03, 0.09, 2.37, 0.18, -1.72, 0.44, robot_mode, normal, 
17/06/2022 15:06:56:330, robot_pos, 1655474685874, 608.3, -160.66, 367.77, 2.4, 0.1, -3.06, circuit_pos, 609.05, -157.6, 373.96, 2.4, 0.1, -3.03, tool_force, -3.35, 0.32, -0.57, actual_rep, 1, curr_step, 15, track_size, 143, robot_vel, 42.08, joints_pos, -26.43, 41.24, 21.53, -73.19, -22.96, 67.27, 41.61, tool_torque, -1.048, -0.847, 0.427, joint_torque, -1.3, -1.02, -0.42, 2.3, 0.09, -1.62, 0.43, robot_mode, normal, 
17/06/2022 15:06:56:483, robot_pos, 1655474686023, 609.5, -158.15, 373.56, 2.4, 0.11, -3.03, circuit_pos, 610.7, -153.31, 382.76, 2.4, 0.11, -3.0, tool_force, -3.49, 0.87, 0.25, actual_rep, 1, curr_step, 17, track_size, 143, robot_vel, 49.15, joints_pos, -25.85, 41.03, 21.53, -72.71, -24.2, 68.36, 42.45, tool_torque, -0.814, -0.834, 0.403, joint_torque, -0.57, -1.05, -0.08, 2.29, 0.05, -1.59, 0.38, robot_mode, normal, 
17/06/2022 15:06:56:634, robot_pos, 1655474686172, 610.16, -155.59, 379.39, 2.4, 0.11, -3.01, circuit_pos, 611.62, -150.79, 387.66, 2.39, 0.12, -2.98, tool_force, -3.15, 0.3, -0.6, actual_rep, 1, curr_step, 18, track_size, 143, robot_vel, 47.09, joints_pos, -25.32, 40.81, 21.53, -72.19, -25.18, 69.66, 43.11, tool_torque, -0.981, -0.829, 0.422, joint_torque, -1.23, -1.46, -0.39, 2.49, 0.0, -1.59, 0.43, robot_mode, normal, 
17/06/2022 15:06:56:784, robot_pos, 1655474686321, 611.37, -152.71, 385.2, 2.39, 0.12, -2.99, circuit_pos, 612.68, -148.32, 392.56, 2.39, 0.13, -2.97, tool_force, -2.17, 0.14, -1.0, actual_rep, 1, curr_step, 19, track_size, 143, robot_vel, 42.44, joints_pos, -24.67, 40.68, 21.53, -71.59, -26.51, 71.02, 44.36, tool_torque, -0.881, -0.898, 0.346, joint_torque, -0.57, -1.43, -0.34, 2.15, -0.06, -1.45, 0.33, robot_mode, normal, 
17/06/2022 15:06:56:935, robot_pos, 1655474686473, 612.68, -149.81, 391.14, 2.39, 0.13, -2.98, circuit_pos, 613.81, -145.58, 397.5, 2.39, 0.14, -2.95, tool_force, -3.12, 0.04, -0.49, actual_rep, 1, curr_step, 20, track_size, 143, robot_vel, 44.35, joints_pos, -24.14, 40.48, 21.53, -71.05, -27.35, 72.02, 45.1, tool_torque, -0.866, -0.796, 0.343, joint_torque, -0.79, -1.36, -0.19, 2.08, -0.07, -1.43, 0.33, robot_mode, normal, 
