17/06/2022 15:34:46:138, robot_pos, 1655476356349, 613.85, -94.16, 298.76, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -2.03, 1.67, -7.79, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.33, joints_pos, -20.5, 44.58, 18.28, -77.79, -13.27, 57.84, 45.4, tool_torque, -0.926, -0.329, 0.195, joint_torque, -0.22, -5.58, 0.91, 4.31, 0.5, -1.23, 0.14, robot_mode, normal, 
17/06/2022 15:34:46:234, robot_pos, 1655476356505, 614.29, -94.33, 300.15, 2.34, 0.01, 3.1, circuit_pos, 614.3, -90.51, 297.41, 2.34, 0.0, 3.1, tool_force, -0.67, 0.45, -8.27, actual_rep, 1, curr_step, 1, track_size, 72, robot_vel, 0.33, joints_pos, -20.5, 44.49, 18.28, -77.71, -13.27, 57.86, 45.4, tool_torque, -1.026, -0.516, 0.169, joint_torque, -0.33, -6.07, 0.84, 4.09, 0.46, -1.19, 0.11, robot_mode, normal, 
17/06/2022 15:34:46:464, robot_pos, 1655476356709, 614.12, -91.2, 299.55, 2.34, 0.0, 3.1, circuit_pos, 616.23, -78.75, 296.86, 2.37, 0.0, 3.09, tool_force, -1.72, 0.88, -8.13, actual_rep, 1, curr_step, 3, track_size, 72, robot_vel, 0.02, joints_pos, -20.43, 44.59, 18.53, -77.7, -12.86, 58.11, 45.32, tool_torque, -0.983, -0.396, 0.174, joint_torque, -0.42, -5.57, 0.85, 4.06, 0.44, -1.19, 0.32, robot_mode, normal, 
17/06/2022 15:34:46:506, robot_pos, 1655476356810, 614.95, -87.75, 299.08, 2.35, 0.0, 3.09, circuit_pos, 616.23, -78.75, 296.86, 2.37, 0.0, 3.09, tool_force, -1.28, 0.36, -8.38, actual_rep, 1, curr_step, 3, track_size, 72, robot_vel, 34.82, joints_pos, -20.27, 44.7, 18.72, -77.64, -12.85, 58.09, 44.94, tool_torque, -1.072, -0.315, 0.35, joint_torque, -1.07, -5.63, 0.67, 4.14, 0.46, -1.13, 0.4, robot_mode, normal, 
17/06/2022 15:34:46:778, robot_pos, 1655476356961, 615.79, -82.12, 298.85, 2.36, 0.0, 3.09, circuit_pos, 617.78, -71.85, 297.69, 2.37, -0.01, 3.09, tool_force, -1.27, 0.03, -8.99, actual_rep, 1, curr_step, 4, track_size, 72, robot_vel, 37.86, joints_pos, -19.96, 44.7, 18.97, -77.73, -12.85, 57.84, 44.83, tool_torque, -0.942, -0.303, 0.306, joint_torque, -0.87, -6.0, 0.75, 4.13, 0.45, -1.0, 0.31, robot_mode, normal, 
17/06/2022 15:34:46:806, robot_pos, 1655476357116, 616.66, -76.32, 299.15, 2.37, 0.0, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -0.77, -0.56, -8.47, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 36.41, joints_pos, -19.48, 44.75, 19.02, -77.62, -12.54, 58.03, 44.98, tool_torque, -1.198, -0.407, 0.089, joint_torque, -0.82, -6.13, 0.84, 4.04, 0.43, -1.14, 0.08, robot_mode, normal, 
17/06/2022 15:34:47:050, robot_pos, 1655476357267, 617.93, -70.57, 299.73, 2.37, -0.01, 3.09, circuit_pos, 619.15, -64.3, 298.91, 2.37, -0.01, 3.09, tool_force, -1.11, -0.85, -8.33, actual_rep, 1, curr_step, 5, track_size, 72, robot_vel, 38.55, joints_pos, -18.91, 44.8, 18.97, -77.42, -12.4, 58.26, 45.33, tool_torque, -1.302, -0.313, -0.017, joint_torque, -0.89, -5.83, 0.89, 3.96, 0.43, -1.17, 0.0, robot_mode, normal, 
17/06/2022 15:34:47:110, robot_pos, 1655476357423, 618.89, -64.64, 300.41, 2.37, -0.01, 3.09, circuit_pos, 620.04, -56.04, 300.07, 2.37, -0.01, 3.09, tool_force, -1.05, -0.63, -8.01, actual_rep, 1, curr_step, 6, track_size, 72, robot_vel, 39.83, joints_pos, -18.31, 44.78, 18.91, -77.31, -12.28, 58.39, 45.78, tool_torque, -1.401, -0.249, -0.066, joint_torque, -0.96, -5.75, 1.0, 3.98, 0.46, -1.22, -0.02, robot_mode, normal, 
17/06/2022 15:34:47:509, robot_pos, 1655476357729, 620.11, -52.98, 301.55, 2.36, -0.01, 3.09, circuit_pos, 620.58, -46.71, 300.66, 2.36, -0.01, 3.09, tool_force, -1.19, 0.05, -7.62, actual_rep, 1, curr_step, 7, track_size, 72, robot_vel, 36.83, joints_pos, -17.22, 44.7, 18.89, -77.26, -12.22, 58.49, 47.08, tool_torque, -1.38, -0.228, -0.086, joint_torque, -0.69, -5.54, 1.11, 3.98, 0.45, -1.27, -0.04, robot_mode, normal, 
17/06/2022 15:34:47:593, robot_pos, 1655476357880, 620.46, -47.2, 301.77, 2.36, -0.01, 3.09, circuit_pos, 621.1, -36.42, 300.61, 2.35, -0.02, 3.09, tool_force, -1.35, 0.16, -7.44, actual_rep, 1, curr_step, 8, track_size, 72, robot_vel, 38.63, joints_pos, -16.69, 44.68, 18.87, -77.25, -12.1, 58.55, 47.83, tool_torque, -1.338, -0.231, -0.085, joint_torque, -0.81, -5.34, 0.99, 3.94, 0.38, -1.27, -0.04, robot_mode, normal, 
17/06/2022 15:34:47:809, robot_pos, 1655476358040, 620.78, -41.29, 301.91, 2.35, -0.02, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -1.4, 0.05, -6.91, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 40.52, joints_pos, -16.16, 44.69, 18.86, -77.21, -11.93, 58.69, 48.58, tool_torque, -1.276, -0.296, -0.093, joint_torque, -0.76, -5.07, 0.89, 3.76, 0.3, -1.28, -0.05, robot_mode, normal, 
17/06/2022 15:34:47:866, robot_pos, 1655476358193, 621.1, -35.5, 301.83, 2.35, -0.02, 3.09, circuit_pos, 621.3, -26.89, 300.2, 2.34, -0.02, 3.09, tool_force, -1.39, -0.33, -7.43, actual_rep, 1, curr_step, 9, track_size, 72, robot_vel, 36.02, joints_pos, -15.63, 44.7, 18.86, -77.21, -11.9, 58.71, 49.41, tool_torque, -1.322, -0.24, -0.135, joint_torque, -0.96, -5.41, 0.85, 3.89, 0.28, -1.24, -0.08, robot_mode, normal, 
17/06/2022 15:34:48:110, robot_pos, 1655476358348, 621.32, -29.59, 301.75, 2.34, -0.02, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -1.07, 0.48, -7.69, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 44.16, joints_pos, -15.09, 44.7, 18.86, -77.22, -11.87, 58.71, 50.19, tool_torque, -1.272, -0.169, -0.144, joint_torque, -0.6, -5.5, 1.1, 3.98, 0.35, -1.21, -0.09, robot_mode, normal, 
17/06/2022 15:34:48:171, robot_pos, 1655476358499, 621.51, -23.43, 301.58, 2.34, -0.02, 3.09, circuit_pos, 621.41, -16.2, 299.67, 2.34, -0.02, 3.09, tool_force, -1.27, 0.57, -7.98, actual_rep, 1, curr_step, 10, track_size, 72, robot_vel, 33.9, joints_pos, -14.53, 44.7, 18.86, -77.25, -11.87, 58.68, 50.86, tool_torque, -1.199, -0.077, -0.145, joint_torque, -0.64, -5.59, 1.02, 4.02, 0.34, -1.13, -0.09, robot_mode, normal, 
17/06/2022 15:34:48:409, robot_pos, 1655476358654, 621.57, -17.96, 301.35, 2.34, -0.02, 3.09, circuit_pos, 621.4, -3.17, 299.31, 2.33, -0.02, 3.09, tool_force, -1.8, 0.79, -7.56, actual_rep, 1, curr_step, 11, track_size, 72, robot_vel, 33.67, joints_pos, -14.03, 44.7, 18.86, -77.29, -11.87, 58.63, 51.53, tool_torque, -1.122, -0.076, -0.116, joint_torque, -0.54, -5.23, 1.06, 3.93, 0.31, -1.13, -0.07, robot_mode, normal, 
17/06/2022 15:34:48:517, robot_pos, 1655476358804, 621.64, -12.26, 301.11, 2.34, -0.02, 3.09, circuit_pos, 621.4, -3.17, 299.31, 2.33, -0.02, 3.09, tool_force, -1.8, 0.59, -7.46, actual_rep, 1, curr_step, 11, track_size, 72, robot_vel, 40.26, joints_pos, -13.5, 44.7, 18.85, -77.32, -11.88, 58.57, 52.3, tool_torque, -1.077, -0.073, -0.118, joint_torque, -0.45, -5.21, 1.11, 3.87, 0.3, -1.1, -0.07, robot_mode, normal, 
